index,provinceName,province_confirmedCount,province_curedCount,province_deadCount,updateTime
3754,波兰,6,0,0,2020-03-08
3755,秘鲁,6,0,0,2020-03-08
3756,越南,21,16,0,2020-03-08
3757,巴基斯坦,6,1,0,2020-03-08
3758,匈牙利,5,0,0,2020-03-08
3759,阿富汗,4,0,0,2020-03-08
3760,北马其顿,3,0,0,2020-03-08
3761,波黑,3,0,0,2020-03-08
3762,斯洛伐克,3,0,0,2020-03-08
3763,南非,2,0,0,2020-03-08
3764,马尔代夫,2,0,0,2020-03-08
3765,柬埔寨,2,1,0,2020-03-08
3766,巴拉圭,1,0,0,2020-03-08
3767,马耳他,1,0,0,2020-03-08
3768,山东省,758,642,6,2020-03-08
3769,江苏省,631,612,0,2020-03-08
3770,浙江省,1215,1161,1,2020-03-08
3771,江西省,935,919,1,2020-03-08
3772,新疆维吾尔自治区,76,73,3,2020-03-08
3773,辽宁省,125,109,1,2020-03-08
3774,内蒙古自治区,75,70,1,2020-03-08
3775,河南省,1272,1247,22,2020-03-08
3776,安徽省,990,984,6,2020-03-08
3777,上海市,342,314,3,2020-03-08
3778,海南省,168,159,6,2020-03-08
3779,意大利,5883,589,233,2020-03-08
3780,法国,949,12,16,2020-03-08
3781,阿联酋,45,7,0,2020-03-08
3782,至尊公主邮轮,21,0,0,2020-03-08
3783,泰国,50,31,1,2020-03-08
3784,克罗地亚,12,0,0,2020-03-08
3785,卡塔尔,11,0,0,2020-03-08
3786,爱沙尼亚,10,0,0,2020-03-08
3787,新西兰,5,0,0,2020-03-08
3788,菲律宾,6,1,1,2020-03-08
3789,卢森堡,3,0,0,2020-03-08
3790,喀麦隆,2,0,0,2020-03-08
3791,哥斯达黎加,1,0,0,2020-03-08
3792,哥伦比亚,1,0,0,2020-03-08
3793,多哥,1,0,0,2020-03-08
3794,台湾,45,13,1,2020-03-08
3795,北京市,428,308,8,2020-03-08
3796,贵州省,146,117,2,2020-03-08
3797,广西壮族自治区,252,223,2,2020-03-08
3798,重庆市,576,526,6,2020-03-08
3799,钻石公主号邮轮,696,0,6,2020-03-08
3800,科威特,58,0,0,2020-03-08
3801,阿曼,16,2,0,2020-03-08
3802,厄瓜多尔,13,0,0,2020-03-08
3803,白俄罗斯,6,0,0,2020-03-08
3804,印度尼西亚,4,0,0,2020-03-08
3805,塞内加尔,4,0,0,2020-03-08
3806,不丹,1,0,0,2020-03-08
3807,梵蒂冈,1,0,0,2020-03-08
3808,塞尔维亚,1,0,0,2020-03-08
3809,广西壮族自治区,252,218,2,2020-03-07
3810,甘肃省,120,87,2,2020-03-07
3811,江苏省,631,606,0,2020-03-07
3812,辽宁省,125,107,1,2020-03-07
3813,山东省,758,627,6,2020-03-07
3814,四川省,539,454,3,2020-03-07
3815,重庆市,576,521,6,2020-03-07
3816,河北省,318,307,6,2020-03-07
3817,福建省,296,295,1,2020-03-07
3818,河南省,1272,1244,22,2020-03-07
3819,湖北省,67666,43500,2959,2020-03-07
3820,伊朗,5823,1669,145,2020-03-07
3821,广东省,1352,1237,7,2020-03-07
3822,韩国,7041,108,47,2020-03-07
3823,意大利,4636,523,197,2020-03-07
3824,德国,687,14,0,2020-03-07
3825,法国,613,12,9,2020-03-07
3826,西班牙,387,2,1,2020-03-07
3827,日本,420,46,6,2020-03-07
3828,美国,324,10,14,2020-03-07
3829,瑞士,210,3,1,2020-03-07
3830,英国,163,8,1,2020-03-07
3831,瑞典,137,0,0,2020-03-07
3832,荷兰,128,0,1,2020-03-07
3833,挪威,113,0,0,2020-03-07
3834,比利时,109,1,0,2020-03-07
3835,马来西亚,83,23,0,2020-03-07
3836,奥地利,55,0,0,2020-03-07
3837,巴林,56,4,0,2020-03-07
3838,加拿大,53,4,0,2020-03-07
3839,新加坡,130,82,0,2020-03-07
3840,希腊,46,0,0,2020-03-07
3841,冰岛,45,0,0,2020-03-07
3842,伊拉克,46,0,4,2020-03-07
3843,澳大利亚,64,22,2,2020-03-07
3844,阿联酋,45,7,0,2020-03-07
3845,印度,33,3,0,2020-03-07
3846,圣马力诺,23,0,0,2020-03-07
3847,丹麦,23,1,0,2020-03-07
3848,至尊公主邮轮,21,0,0,2020-03-07
3849,以色列,21,2,0,2020-03-07
3850,泰国,50,31,1,2020-03-07
3851,爱尔兰,18,0,0,2020-03-07
3852,捷克,18,0,0,2020-03-07
3853,巴勒斯坦,16,0,0,2020-03-07
3854,芬兰,15,1,0,2020-03-07
3855,埃及,15,1,0,2020-03-07
3856,巴西,13,0,0,2020-03-07
3857,克罗地亚,12,0,0,2020-03-07
3858,卡塔尔,11,0,0,2020-03-07
3859,爱沙尼亚,10,0,0,2020-03-07
3860,格鲁吉亚,9,0,0,2020-03-07
3861,葡萄牙,8,0,0,2020-03-07
3862,阿根廷,8,0,0,2020-03-07
3863,俄罗斯,8,2,0,2020-03-07
3864,罗马尼亚,9,3,0,2020-03-07
3865,斯洛文尼亚,6,0,0,2020-03-07
3866,新西兰,5,0,0,2020-03-07
3867,波兰,5,0,0,2020-03-07
3868,菲律宾,6,1,1,2020-03-07
3869,印度尼西亚,4,0,0,2020-03-07
3870,卢森堡,3,0,0,2020-03-07
3871,越南,18,16,0,2020-03-07
3872,喀麦隆,2,0,0,2020-03-07
3873,梵蒂冈,1,0,0,2020-03-07
3874,塞尔维亚,1,0,0,2020-03-07
3875,南非,1,0,0,2020-03-07
3876,秘鲁,1,0,0,2020-03-07
3877,哥斯达黎加,1,0,0,2020-03-07
3878,哥伦比亚,1,0,0,2020-03-07
3879,多哥,1,0,0,2020-03-07
3880,香港,108,51,2,2020-03-07
3881,黑龙江省,481,403,13,2020-03-07
3882,浙江省,1215,1154,1,2020-03-07
3883,湖南省,1018,960,4,2020-03-07
3884,新疆维吾尔自治区,76,72,3,2020-03-07
3885,钻石公主号邮轮,696,0,6,2020-03-07
3886,科威特,58,0,0,2020-03-07
3887,阿尔及利亚,17,0,0,2020-03-07
3888,阿曼,16,2,0,2020-03-07
3889,厄瓜多尔,13,0,0,2020-03-07
3890,巴基斯坦,6,0,0,2020-03-07
3891,智利,4,0,0,2020-03-07
3892,匈牙利,3,0,0,2020-03-07
3893,不丹,1,0,0,2020-03-07
3894,上海市,342,313,3,2020-03-07
3895,内蒙古自治区,75,67,1,2020-03-07
3896,江西省,935,916,1,2020-03-07
3897,北京市,426,303,8,2020-03-07
3898,贵州省,146,115,2,2020-03-07
3899,黎巴嫩,15,1,0,2020-03-07
3900,白俄罗斯,6,0,0,2020-03-07
3901,墨西哥,6,1,0,2020-03-07
3902,塞内加尔,4,0,0,2020-03-07
3903,沙特阿拉伯,2,0,0,2020-03-07
3904,波黑,1,0,0,2020-03-07
3905,湖北省,67592,42033,2931,2020-03-06
3906,黑龙江省,481,396,13,2020-03-06
3907,甘肃省,119,87,2,2020-03-06
3908,江西省,935,909,1,2020-03-06
3909,法国,577,12,9,2020-03-06
3910,西班牙,345,2,1,2020-03-06
3911,新加坡,130,82,0,2020-03-06
3912,希腊,45,0,0,2020-03-06
3913,加拿大,48,4,0,2020-03-06
3914,圣马力诺,23,0,0,2020-03-06
3915,俄罗斯,8,2,0,2020-03-06
3916,斯洛文尼亚,6,0,0,2020-03-06
3917,秘鲁,1,0,0,2020-03-06
3918,瑞士,128,3,1,2020-03-06
3919,巴林,56,4,0,2020-03-06
3920,芬兰,15,1,0,2020-03-06
3921,爱沙尼亚,5,0,0,2020-03-06
3922,印度尼西亚,4,0,0,2020-03-06
3923,喀麦隆,1,0,0,2020-03-06
3924,塞尔维亚,1,0,0,2020-03-06
3925,南非,1,0,0,2020-03-06
3926,广东省,1352,1216,7,2020-03-06
3927,北京市,422,299,8,2020-03-06
3928,四川省,539,442,3,2020-03-06
3929,台湾,45,12,1,2020-03-06
3930,福建省,296,284,1,2020-03-06
3931,宁夏回族自治区,75,71,0,2020-03-06
3932,香港,106,46,2,2020-03-06
3933,比利时,109,1,0,2020-03-06
3934,梵蒂冈,1,0,0,2020-03-06
3935,山东省,758,618,6,2020-03-06
3936,湖南省,1018,955,4,2020-03-06
3937,重庆市,576,513,6,2020-03-06
3938,韩国,6593,41,42,2020-03-06
3939,伊朗,4747,913,124,2020-03-06
3940,意大利,3927,414,148,2020-03-06
3941,德国,565,14,0,2020-03-06
3942,日本,371,46,6,2020-03-06
3943,瑞典,94,0,0,2020-03-06
3944,挪威,86,0,0,2020-03-06
3945,荷兰,82,0,0,2020-03-06
3946,科威特,58,0,0,2020-03-06
3947,奥地利,41,0,0,2020-03-06
3948,伊拉克,38,0,2,2020-03-06
3949,澳大利亚,59,22,2,2020-03-06
3950,冰岛,34,0,0,2020-03-06
3951,马来西亚,55,22,0,2020-03-06
3952,印度,31,3,0,2020-03-06
3953,丹麦,20,1,0,2020-03-06
3954,阿尔及利亚,17,0,0,2020-03-06
3955,泰国,48,31,1,2020-03-06
3956,以色列,17,2,0,2020-03-06
3957,阿曼,16,2,0,2020-03-06
3958,爱尔兰,13,0,0,2020-03-06
3959,厄瓜多尔,13,0,0,2020-03-06
3960,捷克,12,0,0,2020-03-06
3961,克罗地亚,11,0,0,2020-03-06
3962,巴勒斯坦,7,0,0,2020-03-06
3963,巴基斯坦,6,0,0,2020-03-06
3964,新西兰,4,0,0,2020-03-06
3965,智利,4,0,0,2020-03-06
3966,菲律宾,5,1,1,2020-03-06
3967,匈牙利,3,0,0,2020-03-06
3968,阿根廷,2,0,0,2020-03-06
3969,不丹,1,0,0,2020-03-06
3970,浙江省,1215,1147,1,2020-03-06
3971,江苏省,631,594,0,2020-03-06
3972,陕西省,245,226,1,2020-03-06
3973,河南省,1272,1243,22,2020-03-06
3974,吉林省,93,90,1,2020-03-06
3975,澳门,10,10,0,2020-03-06
3976,上海市,342,306,3,2020-03-06
3977,新疆维吾尔自治区,76,71,3,2020-03-06
3978,钻石公主号邮轮,696,0,6,2020-03-06
3979,美国,232,3,14,2020-03-06
3980,英国,116,8,1,2020-03-06
3981,阿联酋,29,5,0,2020-03-06
3982,巴西,8,0,0,2020-03-06
3983,罗马尼亚,6,1,0,2020-03-06
3984,波黑,1,0,0,2020-03-06
3985,越南,16,16,0,2020-03-06
3986,河北省,318,305,6,2020-03-06
3987,安徽省,990,979,6,2020-03-06
3988,云南省,174,170,2,2020-03-06
3989,广西壮族自治区,252,217,2,2020-03-06
3990,内蒙古自治区,75,65,1,2020-03-06
3991,黎巴嫩,15,1,0,2020-03-06
3992,卡塔尔,7,0,0,2020-03-06
3993,白俄罗斯,6,0,0,2020-03-06
3994,墨西哥,6,1,0,2020-03-06
3995,葡萄牙,5,0,0,2020-03-06
3996,塞内加尔,4,0,0,2020-03-06
3997,沙特阿拉伯,2,0,0,2020-03-06
3998,乌克兰,1,0,0,2020-03-06
3999,摩洛哥,1,0,0,2020-03-06
4000,约旦,1,0,0,2020-03-06
4001,列支敦士登,1,0,0,2020-03-06
4002,突尼斯,1,0,0,2020-03-06
4003,拉脱维亚,1,0,0,2020-03-06
4004,波兰,1,0,0,2020-03-06
4005,甘肃省,102,87,2,2020-03-05
4006,湖北省,67466,40592,2902,2020-03-05
4007,山东省,758,578,6,2020-03-05
4008,广东省,1351,1188,7,2020-03-05
4009,四川省,539,425,3,2020-03-05
4010,江苏省,631,583,0,2020-03-05
4011,台湾,44,12,1,2020-03-05
4012,河北省,318,304,6,2020-03-05
4013,山西省,133,126,0,2020-03-05
4014,河南省,1272,1244,22,2020-03-05
4015,吉林省,93,88,1,2020-03-05
4016,韩国,6088,41,36,2020-03-05
4017,德国,349,14,0,2020-03-05
4018,法国,285,12,4,2020-03-05
4019,西班牙,229,2,1,2020-03-05
4020,美国,153,3,11,2020-03-05
4021,挪威,56,0,0,2020-03-05
4022,瑞典,52,0,0,2020-03-05
4023,荷兰,38,0,0,2020-03-05
4024,澳大利亚,53,21,2,2020-03-05
4025,加拿大,33,4,0,2020-03-05
4026,印度,29,3,0,2020-03-05
4027,冰岛,26,0,0,2020-03-05
4028,阿联酋,28,5,0,2020-03-05
4029,泰国,47,31,1,2020-03-05
4030,丹麦,15,0,0,2020-03-05
4031,以色列,15,1,0,2020-03-05
4032,黎巴嫩,15,1,0,2020-03-05
4033,阿曼,15,2,0,2020-03-05
4034,希腊,10,0,0,2020-03-05
4035,厄瓜多尔,10,0,0,2020-03-05
4036,圣马力诺,10,0,0,2020-03-05
4037,阿尔及利亚,8,0,0,2020-03-05
4038,芬兰,7,1,0,2020-03-05
4039,白俄罗斯,6,0,0,2020-03-05
4040,罗马尼亚,6,1,0,2020-03-05
4041,墨西哥,6,1,0,2020-03-05
4042,葡萄牙,5,0,0,2020-03-05
4043,塞内加尔,4,0,0,2020-03-05
4044,巴西,3,0,0,2020-03-05
4045,新西兰,3,0,0,2020-03-05
4046,智利,3,0,0,2020-03-05
4047,沙特阿拉伯,2,0,0,2020-03-05
4048,匈牙利,2,0,0,2020-03-05
4049,俄罗斯,3,2,0,2020-03-05
4050,斯洛文尼亚,1,0,0,2020-03-05
4051,波黑,1,0,0,2020-03-05
4052,浙江省,1215,1124,1,2020-03-05
4053,广西壮族自治区,252,214,2,2020-03-05
4054,福建省,296,277,1,2020-03-05
4055,湖南省,1018,938,4,2020-03-05
4056,意大利,3089,276,107,2020-03-05
4057,日本,331,46,6,2020-03-05
4058,伊拉克,32,0,2,2020-03-05
4059,内蒙古自治区,75,64,1,2020-03-05
4060,上海市,339,303,3,2020-03-05
4061,陕西省,245,224,1,2020-03-05
4062,海南省,168,158,6,2020-03-05
4063,新疆维吾尔自治区,76,70,3,2020-03-05
4064,安徽省,990,970,6,2020-03-05
4065,伊朗,2922,552,92,2020-03-05
4066,英国,85,8,0,2020-03-05
4067,瑞士,66,2,0,2020-03-05
4068,巴林,49,0,0,2020-03-05
4069,新加坡,112,79,0,2020-03-05
4070,马来西亚,50,22,0,2020-03-05
4071,奥地利,24,0,0,2020-03-05
4072,比利时,23,1,0,2020-03-05
4073,克罗地亚,10,0,0,2020-03-05
4074,爱尔兰,2,0,0,2020-03-05
4075,阿根廷,1,0,0,2020-03-05
4076,列支敦士登,1,0,0,2020-03-05
4077,突尼斯,1,0,0,2020-03-05
4078,拉脱维亚,1,0,0,2020-03-05
4079,波兰,1,0,0,2020-03-05
4080,卡塔尔,7,0,0,2020-03-05
4081,巴基斯坦,5,0,0,2020-03-05
4082,捷克,5,0,0,2020-03-05
4083,乌克兰,1,0,0,2020-03-05
4084,摩洛哥,1,0,0,2020-03-05
4085,约旦,1,0,0,2020-03-05
4086,钻石公主号邮轮,706,0,6,2020-03-05
4087,科威特,56,0,0,2020-03-05
4088,阿塞拜疆,3,0,0,2020-03-05
4089,格鲁吉亚,3,0,0,2020-03-05
4090,印度尼西亚,2,0,0,2020-03-05
4091,菲律宾,3,1,1,2020-03-05
4092,埃及,2,1,0,2020-03-05
4093,阿富汗,1,0,0,2020-03-05
4094,爱沙尼亚,1,0,0,2020-03-05
4095,北马其顿,1,0,0,2020-03-05
4096,尼日利亚,1,0,0,2020-03-05
4097,立陶宛,1,0,0,2020-03-05
4098,摩纳哥,1,0,0,2020-03-05
4099,卢森堡,1,0,0,2020-03-05
4100,亚美尼亚,1,0,0,2020-03-05
4101,多米尼加,1,0,0,2020-03-05
4102,安道尔,1,0,0,2020-03-05
4103,越南,16,16,0,2020-03-05
4104,尼泊尔,1,1,0,2020-03-05
4105,柬埔寨,1,1,0,2020-03-05
4106,斯里兰卡,1,1,0,2020-03-05
4107,天津市,136,128,3,2020-03-05
4108,江西省,935,901,1,2020-03-05
4109,黑龙江省,481,379,13,2020-03-05
4110,香港,105,43,2,2020-03-05
4111,重庆市,576,502,6,2020-03-05
4112,北京市,418,297,8,2020-03-05
4113,湖南省,1018,916,4,2020-03-04
4114,陕西省,245,223,1,2020-03-04
4115,内蒙古自治区,75,63,1,2020-03-04
4116,新疆维吾尔自治区,76,69,3,2020-03-04
4117,甘肃省,91,87,2,2020-03-04
4118,湖北省,67332,38557,2871,2020-03-04
4119,山东省,758,516,6,2020-03-04
4120,四川省,538,406,3,2020-03-04
4121,黑龙江省,480,373,13,2020-03-04
4122,江苏省,631,577,0,2020-03-04
4123,福建省,296,270,1,2020-03-04
4124,韩国,5621,41,33,2020-03-04
4125,伊朗,2922,552,92,2020-03-04
4126,意大利,2502,160,79,2020-03-04
4127,日本,304,46,6,2020-03-04
4128,德国,240,14,0,2020-03-04
4129,法国,212,12,4,2020-03-04
4130,西班牙,165,2,1,2020-03-04
4131,美国,122,3,9,2020-03-04
4132,瑞士,58,2,0,2020-03-04
4133,巴林,49,0,0,2020-03-04
4134,英国,51,8,0,2020-03-04
4135,新加坡,110,74,0,2020-03-04
4136,挪威,33,0,0,2020-03-04
4137,伊拉克,32,0,1,2020-03-04
4138,瑞典,30,0,0,2020-03-04
4139,马来西亚,50,22,0,2020-03-04
4140,加拿大,30,4,0,2020-03-04
4141,奥地利,24,0,0,2020-03-04
4142,荷兰,24,0,0,2020-03-04
4143,阿联酋,27,5,0,2020-03-04
4144,澳大利亚,41,21,1,2020-03-04
4145,冰岛,14,0,0,2020-03-04
4146,印度,15,3,0,2020-03-04
4147,阿曼,12,2,0,2020-03-04
4148,丹麦,10,0,0,2020-03-04
4149,厄瓜多尔,7,0,0,2020-03-04
4150,捷克,5,0,0,2020-03-04
4151,白俄罗斯,4,0,0,2020-03-04
4152,罗马尼亚,4,1,0,2020-03-04
4153,新西兰,2,0,0,2020-03-04
4154,爱尔兰,2,0,0,2020-03-04
4155,葡萄牙,2,0,0,2020-03-04
4156,塞内加尔,1,0,0,2020-03-04
4157,摩洛哥,1,0,0,2020-03-04
4158,约旦,1,0,0,2020-03-04
4159,智利,1,0,0,2020-03-04
4160,阿根廷,1,0,0,2020-03-04
4161,列支敦士登,1,0,0,2020-03-04
4162,突尼斯,1,0,0,2020-03-04
4163,拉脱维亚,1,0,0,2020-03-04
4164,波兰,1,0,0,2020-03-04
4165,广东省,1350,1133,7,2020-03-04
4166,浙江省,1213,1114,1,2020-03-04
4167,安徽省,990,956,6,2020-03-04
4168,河北省,318,301,6,2020-03-04
4169,吉林省,93,86,1,2020-03-04
4170,海南省,168,158,5,2020-03-04
4171,香港,102,37,2,2020-03-04
4172,科威特,56,0,0,2020-03-04
4173,比利时,13,1,0,2020-03-04
4174,黎巴嫩,10,0,0,2020-03-04
4175,克罗地亚,9,0,0,2020-03-04
4176,卡塔尔,7,0,0,2020-03-04
4177,巴基斯坦,5,0,0,2020-03-04
4178,墨西哥,5,1,0,2020-03-04
4179,沙特阿拉伯,1,0,0,2020-03-04
4180,乌克兰,1,0,0,2020-03-04
4181,上海市,338,298,3,2020-03-04
4182,北京市,417,294,8,2020-03-04
4183,江西省,935,884,1,2020-03-04
4184,宁夏回族自治区,75,69,0,2020-03-04
4185,河南省,1272,1234,22,2020-03-04
4186,广西壮族自治区,252,210,2,2020-03-04
4187,钻石公主号邮轮,706,0,6,2020-03-04
4188,泰国,43,31,1,2020-03-04
4189,以色列,10,1,0,2020-03-04
4190,希腊,7,0,0,2020-03-04
4191,芬兰,6,1,0,2020-03-04
4192,格鲁吉亚,3,0,0,2020-03-04
4193,印度尼西亚,2,0,0,2020-03-04
4194,埃及,2,1,0,2020-03-04
4195,亚美尼亚,1,0,0,2020-03-04
4196,多米尼加,1,0,0,2020-03-04
4197,安道尔,1,0,0,2020-03-04
4198,重庆市,576,490,6,2020-03-04
4199,山西省,133,124,0,2020-03-04
4200,广东省,1350,1101,7,2020-03-03
4201,河南省,1272,1231,22,2020-03-03
4202,天津市,136,124,3,2020-03-03
4203,德国,196,14,0,2020-03-03
4204,西班牙,150,2,0,2020-03-03
4205,瑞士,46,2,0,2020-03-03
4206,英国,51,8,0,2020-03-03
4207,澳大利亚,40,15,1,2020-03-03
4208,荷兰,24,0,0,2020-03-03
4209,阿曼,12,2,0,2020-03-03
4210,安徽省,990,936,6,2020-03-03
4211,辽宁省,125,106,1,2020-03-03
4212,日本,289,41,6,2020-03-03
4213,福建省,296,260,1,2020-03-03
4214,甘肃省,91,86,2,2020-03-03
4215,葡萄牙,2,0,0,2020-03-03
4216,约旦,1,0,0,2020-03-03
4217,湖南省,1018,906,4,2020-03-03
4218,黑龙江省,480,366,13,2020-03-03
4219,塞内加尔,1,0,0,2020-03-03
4220,摩洛哥,1,0,0,2020-03-03
4221,新加坡,110,74,0,2020-03-03
4222,捷克,5,0,0,2020-03-03
4223,浙江省,1213,1093,1,2020-03-03
4224,澳门,10,9,0,2020-03-03
4225,挪威,32,0,0,2020-03-03
4226,马来西亚,36,22,0,2020-03-03
4227,印度,6,3,0,2020-03-03
4228,香港,100,37,2,2020-03-03
4229,湖北省,67217,36208,2835,2020-03-03
4230,海南省,168,152,5,2020-03-03
4231,江苏省,631,562,0,2020-03-03
4232,伊朗,2336,435,77,2020-03-03
4233,韩国,5186,30,31,2020-03-03
4234,科威特,56,0,0,2020-03-03
4235,瑞典,19,0,0,2020-03-03
4236,比利时,13,1,0,2020-03-03
4237,黎巴嫩,10,0,0,2020-03-03
4238,克罗地亚,9,0,0,2020-03-03
4239,冰岛,9,0,0,2020-03-03
4240,卡塔尔,7,0,0,2020-03-03
4241,丹麦,6,0,0,2020-03-03
4242,巴基斯坦,5,0,0,2020-03-03
4243,墨西哥,5,1,0,2020-03-03
4244,乌克兰,1,0,0,2020-03-03
4245,四川省,538,394,3,2020-03-03
4246,山西省,133,120,0,2020-03-03
4247,河北省,318,300,6,2020-03-03
4248,内蒙古自治区,75,59,1,2020-03-03
4249,山东省,758,511,6,2020-03-03
4250,新疆维吾尔自治区,76,68,3,2020-03-03
4251,台湾,42,12,1,2020-03-03
4252,意大利,2036,149,52,2020-03-03
4253,钻石公主号邮轮,706,0,6,2020-03-03
4254,美国,100,3,6,2020-03-03
4255,白俄罗斯,3,0,0,2020-03-03
4256,安道尔,1,0,0,2020-03-03
4257,沙特阿拉伯,1,0,0,2020-03-03
4258,上海市,338,294,3,2020-03-03
4259,云南省,174,169,2,2020-03-03
4260,北京市,414,288,8,2020-03-03
4261,江西省,935,870,1,2020-03-03
4262,法国,130,12,2,2020-03-03
4263,巴林,47,0,0,2020-03-03
4264,加拿大,24,4,0,2020-03-03
4265,伊拉克,19,0,0,2020-03-03
4266,阿联酋,21,5,0,2020-03-03
4267,奥地利,14,0,0,2020-03-03
4268,泰国,43,31,1,2020-03-03
4269,以色列,10,1,0,2020-03-03
4270,希腊,7,0,0,2020-03-03
4271,厄瓜多尔,6,0,0,2020-03-03
4272,芬兰,6,1,0,2020-03-03
4273,罗马尼亚,3,0,0,2020-03-03
4274,阿塞拜疆,3,0,0,2020-03-03
4275,格鲁吉亚,3,0,0,2020-03-03
4276,巴西,2,0,0,2020-03-03
4277,印度尼西亚,2,0,0,2020-03-03
4278,菲律宾,3,1,1,2020-03-03
4279,埃及,2,1,0,2020-03-03
4280,阿富汗,1,0,0,2020-03-03
4281,阿尔及利亚,1,0,0,2020-03-03
4282,爱沙尼亚,1,0,0,2020-03-03
4283,北马其顿,1,0,0,2020-03-03
4284,尼日利亚,1,0,0,2020-03-03
4285,立陶宛,1,0,0,2020-03-03
4286,新西兰,1,0,0,2020-03-03
4287,摩纳哥,1,0,0,2020-03-03
4288,爱尔兰,1,0,0,2020-03-03
4289,卢森堡,1,0,0,2020-03-03
4290,圣马力诺,1,0,0,2020-03-03
4291,亚美尼亚,1,0,0,2020-03-03
4292,多米尼加,1,0,0,2020-03-03
4293,越南,16,16,0,2020-03-03
4294,尼泊尔,1,1,0,2020-03-03
4295,柬埔寨,1,1,0,2020-03-03
4296,斯里兰卡,1,1,0,2020-03-03
4297,俄罗斯,2,2,0,2020-03-03
4298,广西壮族自治区,252,202,2,2020-03-03
4299,重庆市,576,469,6,2020-03-03
4300,新疆维吾尔自治区,76,66,3,2020-03-02
4301,湖北省,67103,33934,2803,2020-03-02
4302,广东省,1350,1059,7,2020-03-02
4303,四川省,538,386,3,2020-03-02
4304,安徽省,990,917,6,2020-03-02
4305,吉林省,93,83,1,2020-03-02
4306,甘肃省,91,85,2,2020-03-02
4307,伊朗,1501,175,66,2020-03-02
4308,安道尔,1,0,0,2020-03-02
4309,钻石公主号邮轮,706,0,6,2020-03-02
4310,日本,274,41,6,2020-03-02
4311,黑龙江省,480,356,13,2020-03-02
4312,江苏省,631,543,0,2020-03-02
4313,广西壮族自治区,252,192,2,2020-03-02
4314,福建省,296,255,1,2020-03-02
4315,山西省,133,117,0,2020-03-02
4316,浙江省,1206,1069,1,2020-03-02
4317,湖南省,1018,887,4,2020-03-02
4318,河南省,1272,1205,22,2020-03-02
4319,韩国,4335,30,22,2020-03-02
4320,德国,130,14,0,2020-03-02
4321,西班牙,84,2,0,2020-03-02
4322,美国,77,3,1,2020-03-02
4323,巴林,47,0,0,2020-03-02
4324,新加坡,106,74,0,2020-03-02
4325,英国,36,8,0,2020-03-02
4326,瑞士,27,0,0,2020-03-02
4327,加拿大,24,4,0,2020-03-02
4328,伊拉克,19,0,0,2020-03-02
4329,挪威,19,0,0,2020-03-02
4330,奥地利,14,0,0,2020-03-02
4331,澳大利亚,29,15,1,2020-03-02
4332,泰国,43,31,1,2020-03-02
4333,荷兰,10,0,0,2020-03-02
4334,厄瓜多尔,6,0,0,2020-03-02
4335,芬兰,6,1,0,2020-03-02
4336,墨西哥,5,0,0,2020-03-02
4337,巴基斯坦,4,0,0,2020-03-02
4338,捷克,3,0,0,2020-03-02
4339,格鲁吉亚,3,0,0,2020-03-02
4340,印度尼西亚,2,0,0,2020-03-02
4341,埃及,2,1,0,2020-03-02
4342,多米尼加,1,0,0,2020-03-02
4343,内蒙古自治区,75,54,0,2020-03-02
4344,河北省,318,296,6,2020-03-02
4345,上海市,337,292,3,2020-03-02
4346,陕西省,245,216,1,2020-03-02
4347,北京市,414,282,8,2020-03-02
4348,山东省,758,460,6,2020-03-02
4349,台湾,41,12,1,2020-03-02
4350,云南省,174,168,2,2020-03-02
4351,意大利,1694,83,34,2020-03-02
4352,法国,130,12,2,2020-03-02
4353,科威特,46,0,0,2020-03-02
4354,瑞典,13,0,0,2020-03-02
4355,马来西亚,29,18,0,2020-03-02
4356,以色列,10,1,0,2020-03-02
4357,克罗地亚,7,0,0,2020-03-02
4358,希腊,7,0,0,2020-03-02
4359,阿塞拜疆,3,0,0,2020-03-02
4360,巴西,2,0,0,2020-03-02
4361,比利时,2,1,0,2020-03-02
4362,卡塔尔,1,0,0,2020-03-02
4363,爱尔兰,1,0,0,2020-03-02
4364,卢森堡,1,0,0,2020-03-02
4365,圣马力诺,1,0,0,2020-03-02
4366,亚美尼亚,1,0,0,2020-03-02
4367,辽宁省,122,103,1,2020-03-02
4368,宁夏回族自治区,74,69,0,2020-03-02
4369,江西省,935,850,1,2020-03-02
4370,香港,98,36,2,2020-03-02
4371,贵州省,146,114,2,2020-03-02
4372,阿联酋,21,5,0,2020-03-02
4373,阿曼,6,1,0,2020-03-02
4374,黎巴嫩,3,0,0,2020-03-02
4375,罗马尼亚,3,0,0,2020-03-02
4376,丹麦,3,0,0,2020-03-02
4377,菲律宾,3,1,1,2020-03-02
4378,阿富汗,1,0,0,2020-03-02
4379,阿尔及利亚,1,0,0,2020-03-02
4380,爱沙尼亚,1,0,0,2020-03-02
4381,北马其顿,1,0,0,2020-03-02
4382,尼日利亚,1,0,0,2020-03-02
4383,立陶宛,1,0,0,2020-03-02
4384,新西兰,1,0,0,2020-03-02
4385,白俄罗斯,1,0,0,2020-03-02
4386,冰岛,1,0,0,2020-03-02
4387,摩纳哥,1,0,0,2020-03-02
4388,越南,16,16,0,2020-03-02
4389,尼泊尔,1,1,0,2020-03-02
4390,柬埔寨,1,1,0,2020-03-02
4391,斯里兰卡,1,1,0,2020-03-02
4392,印度,3,3,0,2020-03-02
4393,俄罗斯,2,2,0,2020-03-02
